시도,시군구,계약종별,년도,월,전력 사용량 예측
대전광역시,동구,교육용,2017,12,5759170.92
대전광역시,동구,산업용,2017,12,7648906.98
대전광역시,동구,심 야,2017,12,6604770.88
대전광역시,중구,교육용,2017,12,3410189.22
대전광역시,중구,산업용,2017,12,3023901.45
대전광역시,중구,가로등,2017,12,1068023.01
대전광역시,서구,농사용,2017,12,473786.54
대전광역시,대덕구,교육용,2017,12,3209000.22
대전광역시,대덕구,가로등,2017,12,1100486.61
대전광역시,유성구,산업용,2017,12,79609440.35
대전광역시,유성구,가로등,2017,12,2538059.57
울산광역시,북구,주택용,2017,1,21406531.77
울산광역시,북구,가로등,2017,1,1331942.58
울산광역시,북구,심 야,2017,1,2273388.66
울산광역시,동구,산업용,2017,1,85146454.63
울산광역시,동구,농사용,2017,1,117295.17
울산광역시,중구,일반용,2017,1,29401719.24
울산광역시,중구,산업용,2017,1,2438282.3
울산광역시,남구,교육용,2017,1,4445855.89
울산광역시,남구,산업용,2017,1,1190297483.96
울산광역시,남구,농사용,2017,1,59523.58
울산광역시,남구,가로등,2017,1,1299275.55
울산광역시,동구,산업용,2017,2,77665797.07
울산광역시,동구,농사용,2017,2,111596.94
울산광역시,동구,가로등,2017,2,708238.03
울산광역시,중구,산업용,2017,2,2300830.5
울산광역시,중구,농사용,2017,2,236367.73
울산광역시,중구,심 야,2017,2,2178672.72
울산광역시,남구,주택용,2017,2,40677875.02
울산광역시,남구,가로등,2017,2,1224344.73
울산광역시,북구,교육용,2017,3,1752723.97
울산광역시,북구,농사용,2017,3,1065957.41
울산광역시,북구,가로등,2017,3,1197573.55
울산광역시,동구,일반용,2017,3,18250490.39
울산광역시,동구,산업용,2017,3,76494806.29
울산광역시,동구,농사용,2017,3,109093.11
울산광역시,동구,심 야,2017,3,752413.63
울산광역시,중구,교육용,2017,3,1478650.45
울산광역시,중구,심 야,2017,3,1355790.94
울산광역시,남구,교육용,2017,3,3830606.59
울산광역시,울주군,일반용,2017,3,35871737.21
울산광역시,울주군,가로등,2017,3,1852374.58
울산광역시,북구,교육용,2017,4,1540768.25
울산광역시,동구,주택용,2017,4,17191267.2
울산광역시,동구,일반용,2017,4,17708760.23
울산광역시,동구,교육용,2017,4,1342178.96
울산광역시,동구,산업용,2017,4,73257125.59
울산광역시,동구,심 야,2017,4,896338.47
울산광역시,중구,산업용,2017,4,2086871.6
울산광역시,중구,농사용,2017,4,156460.74
울산광역시,남구,산업용,2017,4,1237500821.75
울산광역시,울주군,일반용,2017,4,35753847.02
울산광역시,울주군,농사용,2017,4,4931562.5
울산광역시,북구,주택용,2017,5,20024953.13
울산광역시,북구,교육용,2017,5,1349201.38
울산광역시,북구,심 야,2017,5,1079904.94
울산광역시,동구,주택용,2017,5,16532113.37
울산광역시,동구,일반용,2017,5,17467528.12
울산광역시,중구,주택용,2017,5,23663079.27
울산광역시,중구,산업용,2017,5,2035439.24
울산광역시,중구,심 야,2017,5,1465968.92
울산광역시,남구,교육용,2017,5,3364042.05
울산광역시,남구,산업용,2017,5,1232396524.24
울산광역시,남구,농사용,2017,5,45408.29
울산광역시,남구,가로등,2017,5,1038503.29
울산광역시,북구,주택용,2017,6,21422659.28
울산광역시,북구,산업용,2017,6,147730135.26
울산광역시,북구,심 야,2017,6,737358.54
울산광역시,동구,산업용,2017,6,81024769.15
울산광역시,동구,농사용,2017,6,131056.81
울산광역시,동구,심 야,2017,6,320286.99
울산광역시,중구,가로등,2017,6,1019077.23
울산광역시,남구,산업용,2017,6,1235307953.34
울산광역시,남구,농사용,2017,6,45351.92
울산광역시,남구,가로등,2017,6,974547.12
울산광역시,울주군,교육용,2017,6,6672420.63
울산광역시,울주군,산업용,2017,6,852622994.84
울산광역시,울주군,농사용,2017,6,4818317.37
울산광역시,울주군,가로등,2017,6,1595082.45
울산광역시,울주군,심 야,2017,6,2503733.16
울산광역시,동구,일반용,2017,7,21179387.53
울산광역시,동구,심 야,2017,7,236601.64
울산광역시,중구,교육용,2017,7,1283186.73
울산광역시,중구,가로등,2017,7,1010701.04
울산광역시,울주군,주택용,2017,7,25211264.67
울산광역시,울주군,농사용,2017,7,5444781.82
울산광역시,북구,교육용,2017,8,1532788.32
울산광역시,북구,가로등,2017,8,964379.78
울산광역시,동구,주택용,2017,8,19365129.51
울산광역시,남구,산업용,2017,8,1312187519.5
울산광역시,남구,가로등,2017,8,929416.61
울산광역시,남구,심 야,2017,8,1463844.54
울산광역시,울주군,주택용,2017,8,26168033.01
울산광역시,울주군,농사용,2017,8,6109763.91
울산광역시,울주군,가로등,2017,8,1625171.34
울산광역시,북구,농사용,2017,9,842269.08
울산광역시,북구,심 야,2017,9,597632.55
울산광역시,동구,주택용,2017,9,17442733.44
울산광역시,동구,일반용,2017,9,18204980.06
울산광역시,동구,교육용,2017,9,1364431.0
울산광역시,중구,교육용,2017,9,1197999.94
울산광역시,중구,농사용,2017,9,171997.98
울산광역시,중구,가로등,2017,9,1040599.78
울산광역시,남구,일반용,2017,9,62979174.93
울산광역시,남구,교육용,2017,9,3597216.05
울산광역시,남구,산업용,2017,9,1236506185.57
울산광역시,남구,가로등,2017,9,979474.59
울산광역시,울주군,교육용,2017,9,6810075.75
울산광역시,울주군,산업용,2017,9,856720984.82
울산광역시,울주군,가로등,2017,9,1674485.26
울산광역시,북구,심 야,2017,10,612737.95
울산광역시,동구,가로등,2017,10,616683.33
울산광역시,중구,교육용,2017,10,1236680.68
울산광역시,중구,산업용,2017,10,2134540.97
울산광역시,중구,농사용,2017,10,172693.22
울산광역시,중구,심 야,2017,10,749927.18
울산광역시,남구,산업용,2017,10,1178816340.25
울산광역시,남구,농사용,2017,10,46924.52
울산광역시,남구,가로등,2017,10,1105542.49
울산광역시,울주군,일반용,2017,10,35128439.03
울산광역시,울주군,심 야,2017,10,2171005.61
울산광역시,동구,산업용,2017,11,80421554.97
울산광역시,동구,농사용,2017,11,113848.34
울산광역시,동구,심 야,2017,11,745243.83
울산광역시,중구,교육용,2017,11,1251970.53
울산광역시,중구,산업용,2017,11,2082498.68
울산광역시,중구,농사용,2017,11,172025.14
울산광역시,울주군,일반용,2017,11,34664206.47
울산광역시,울주군,교육용,2017,11,6868153.78
울산광역시,울주군,가로등,2017,11,1925072.24
울산광역시,울주군,심 야,2017,11,4441621.29
울산광역시,북구,일반용,2017,12,27304798.52
울산광역시,북구,심 야,2017,12,1478557.15
울산광역시,동구,일반용,2017,12,18600681.45
울산광역시,동구,산업용,2017,12,84647447.87
울산광역시,중구,교육용,2017,12,3149338.59
울산광역시,중구,가로등,2017,12,1284559.9
울산광역시,중구,심 야,2017,12,1963545.39
울산광역시,남구,주택용,2017,12,38342163.15
울산광역시,남구,가로등,2017,12,1330390.4
울산광역시,울주군,주택용,2017,12,24296484.21
울산광역시,울주군,일반용,2017,12,39819110.43
울산광역시,울주군,교육용,2017,12,7869022.77
울산광역시,울주군,농사용,2017,12,5641863.35
울산광역시,울주군,심 야,2017,12,4890033.09
서울특별시,종로구,심 야,2018,1,3884074.61
서울특별시,중구,산업용,2018,1,22617997.16
서울특별시,중구,가로등,2018,1,1241565.98
서울특별시,용산구,교육용,2018,1,5539742.25
서울특별시,용산구,산업용,2018,1,9437497.53
서울특별시,성동구,일반용,2018,1,68577136.61
서울특별시,성동구,교육용,2018,1,7757451.96
서울특별시,성동구,농사용,2018,1,103.19
서울특별시,동대문구,교육용,2018,1,9153709.23
서울특별시,동대문구,가로등,2018,1,1007981.7
서울특별시,성북구,일반용,2018,1,50820596.25
서울특별시,성북구,산업용,2018,1,8935688.23
서울특별시,성북구,농사용,2018,1,8241.31
서울특별시,성북구,심 야,2018,1,2470011.75
서울특별시,은평구,일반용,2018,1,51634588.41
서울특별시,은평구,교육용,2018,1,4560424.34
서울특별시,은평구,농사용,2018,1,11171.75
서울특별시,은평구,가로등,2018,1,882549.29
서울특별시,서대문구,산업용,2018,1,2922452.45
서울특별시,서대문구,심 야,2018,1,1037645.88
서울특별시,마포구,주택용,2018,1,50433257.56
서울특별시,마포구,가로등,2018,1,1420279.61
서울특별시,강서구,농사용,2018,1,375393.47
서울특별시,강서구,가로등,2018,1,1557388.28
서울특별시,구로구,농사용,2018,1,26176.0
서울특별시,구로구,심 야,2018,1,874184.08
서울특별시,영등포구,주택용,2018,1,50548282.3
서울특별시,영등포구,농사용,2018,1,6877.5
서울특별시,영등포구,가로등,2018,1,1718033.13
서울특별시,영등포구,심 야,2018,1,1646589.81
서울특별시,동작구,가로등,2018,1,932374.81
서울특별시,관악구,주택용,2018,1,58203759.66
서울특별시,관악구,산업용,2018,1,3870830.06
서울특별시,관악구,가로등,2018,1,1066331.69
서울특별시,강남구,주택용,2018,1,74504414.69
서울특별시,강남구,교육용,2018,1,4913063.61
서울특별시,강남구,산업용,2018,1,28136743.78
서울특별시,강동구,주택용,2018,1,48740721.29
서울특별시,강동구,교육용,2018,1,3970026.05
서울특별시,강동구,심 야,2018,1,859660.87
서울특별시,송파구,주택용,2018,1,77477696.85
서울특별시,중랑구,주택용,2018,1,45881795.46
서울특별시,중랑구,교육용,2018,1,3965996.45
서울특별시,노원구,가로등,2018,1,1305171.84
서울특별시,노원구,심 야,2018,1,1035824.35
서울특별시,서초구,산업용,2018,1,39701754.36
서울특별시,양천구,일반용,2018,1,79221285.41
서울특별시,양천구,교육용,2018,1,3906257.63
서울특별시,양천구,농사용,2018,1,12820.58
서울특별시,광진구,주택용,2018,1,42149791.9
서울특별시,광진구,농사용,2018,1,23238.7
서울특별시,강북구,심 야,2018,1,1093079.39
서울특별시,종로구,주택용,2018,2,23160253.44
서울특별시,종로구,교육용,2018,2,9420161.29
서울특별시,중구,일반용,2018,2,170823756.83
서울특별시,중구,교육용,2018,2,4985762.51
서울특별시,중구,심 야,2018,2,902764.83
서울특별시,용산구,가로등,2018,2,1375466.6
서울특별시,용산구,심 야,2018,2,837988.87
서울특별시,성동구,주택용,2018,2,38785968.65
서울특별시,동대문구,농사용,2018,2,7277.88
서울특별시,동대문구,심 야,2018,2,1017308.19
서울특별시,성북구,일반용,2018,2,50257305.45
서울특별시,성북구,심 야,2018,2,2463525.83
서울특별시,도봉구,일반용,2018,2,34768814.98
서울특별시,도봉구,교육용,2018,2,3905091.66
서울특별시,도봉구,심 야,2018,2,938545.23
서울특별시,은평구,주택용,2018,2,52969915.16
서울특별시,은평구,농사용,2018,2,11803.95
서울특별시,서대문구,주택용,2018,2,37235518.93
서울특별시,서대문구,일반용,2018,2,51988985.45
서울특별시,서대문구,교육용,2018,2,17455056.62
서울특별시,서대문구,산업용,2018,2,2899029.53
서울특별시,서대문구,가로등,2018,2,894227.84
서울특별시,마포구,산업용,2018,2,11414733.28
서울특별시,마포구,가로등,2018,2,1391707.51
서울특별시,강서구,농사용,2018,2,378721.36
서울특별시,강서구,가로등,2018,2,1572923.6
서울특별시,구로구,산업용,2018,2,37306366.8
서울특별시,구로구,심 야,2018,2,930363.99
서울특별시,영등포구,주택용,2018,2,49170473.55
서울특별시,영등포구,산업용,2018,2,21491023.57
서울특별시,영등포구,심 야,2018,2,1704184.1
서울특별시,동작구,주택용,2018,2,45651600.53
서울특별시,동작구,산업용,2018,2,4538262.61
서울특별시,동작구,가로등,2018,2,921823.31
서울특별시,관악구,일반용,2018,2,70463817.23
서울특별시,관악구,농사용,2018,2,14530.27
서울특별시,강남구,교육용,2018,2,4937093.5
서울특별시,강남구,농사용,2018,2,147098.29
서울특별시,강남구,심 야,2018,2,1913520.07
서울특별시,강동구,일반용,2018,2,69034861.07
서울특별시,강동구,산업용,2018,2,14598990.81
서울특별시,강동구,가로등,2018,2,1057182.4
서울특별시,강동구,심 야,2018,2,872437.55
서울특별시,송파구,주택용,2018,2,75015177.7
서울특별시,중랑구,가로등,2018,2,1113095.96
서울특별시,중랑구,심 야,2018,2,737323.25
서울특별시,노원구,주택용,2018,2,60843662.05
서울특별시,노원구,산업용,2018,2,6580840.42
서울특별시,노원구,가로등,2018,2,1260544.63
서울특별시,노원구,심 야,2018,2,1092873.79
서울특별시,서초구,주택용,2018,2,58782929.5
서울특별시,양천구,일반용,2018,2,77550810.94
서울특별시,양천구,가로등,2018,2,1397477.64
서울특별시,양천구,심 야,2018,2,506218.3
서울특별시,광진구,교육용,2018,2,8226956.42
서울특별시,광진구,농사용,2018,2,22485.46
서울특별시,강북구,심 야,2018,2,1114614.18
서울특별시,금천구,일반용,2018,2,90152342.25
서울특별시,금천구,농사용,2018,2,26693.02
서울특별시,종로구,주택용,2018,3,20503140.11
서울특별시,종로구,산업용,2018,3,6886535.98
서울특별시,종로구,가로등,2018,3,816499.47
서울특별시,중구,주택용,2018,3,15602959.62
서울특별시,중구,교육용,2018,3,3540850.13
서울특별시,중구,산업용,2018,3,19882986.8
서울특별시,용산구,주택용,2018,3,31095454.07
서울특별시,용산구,농사용,2018,3,272.23
서울특별시,용산구,심 야,2018,3,714638.93
서울특별시,성동구,주택용,2018,3,34686790.92
서울특별시,성동구,산업용,2018,3,73371740.8
서울특별시,성동구,심 야,2018,3,536740.41
서울특별시,동대문구,일반용,2018,3,47263667.56
서울특별시,성북구,일반용,2018,3,41045128.81
서울특별시,성북구,가로등,2018,3,1231801.72
서울특별시,성북구,심 야,2018,3,1932097.64
서울특별시,도봉구,주택용,2018,3,33766392.13
서울특별시,도봉구,일반용,2018,3,25475630.41
서울특별시,도봉구,교육용,2018,3,2689531.26
서울특별시,도봉구,심 야,2018,3,689888.96
서울특별시,은평구,산업용,2018,3,14701019.76
서울특별시,은평구,농사용,2018,3,9914.94
서울특별시,서대문구,일반용,2018,3,42500138.61
서울특별시,서대문구,심 야,2018,3,849367.94
서울특별시,마포구,주택용,2018,3,44811527.82
서울특별시,마포구,농사용,2018,3,9469.6
서울특별시,마포구,가로등,2018,3,1235149.83
서울특별시,강서구,교육용,2018,3,3677967.58
서울특별시,강서구,산업용,2018,3,22729991.65
서울특별시,강서구,가로등,2018,3,1390382.53
서울특별시,구로구,주택용,2018,3,46051790.54
서울특별시,구로구,산업용,2018,3,29555185.19
서울특별시,영등포구,교육용,2018,3,2139071.42
서울특별시,영등포구,가로등,2018,3,1588970.66
서울특별시,동작구,일반용,2018,3,45169223.74
서울특별시,동작구,교육용,2018,3,6329605.26
서울특별시,동작구,가로등,2018,3,849805.64
서울특별시,관악구,산업용,2018,3,3486244.32
서울특별시,강남구,교육용,2018,3,3881535.06
서울특별시,강남구,산업용,2018,3,22147019.85
서울특별시,강남구,농사용,2018,3,98773.94
서울특별시,강남구,가로등,2018,3,2032692.13
서울특별시,송파구,주택용,2018,3,70505812.25
서울특별시,송파구,일반용,2018,3,114846212.76
서울특별시,송파구,교육용,2018,3,4455687.87
서울특별시,송파구,농사용,2018,3,209981.82
서울특별시,노원구,심 야,2018,3,704910.22
서울특별시,서초구,일반용,2018,3,156294940.0
서울특별시,서초구,농사용,2018,3,341014.75
서울특별시,서초구,가로등,2018,3,2038428.84
서울특별시,양천구,교육용,2018,3,2813830.01
서울특별시,양천구,농사용,2018,3,6690.86
서울특별시,양천구,가로등,2018,3,1213739.63
서울특별시,광진구,주택용,2018,3,36653228.75
서울특별시,강북구,주택용,2018,3,31907697.69
서울특별시,강북구,심 야,2018,3,776067.11
서울특별시,금천구,가로등,2018,3,738428.25
서울특별시,종로구,산업용,2018,4,6807317.08
서울특별시,중구,교육용,2018,4,3286603.64
서울특별시,중구,가로등,2018,4,1166391.15
서울특별시,중구,심 야,2018,4,1380982.35
서울특별시,용산구,일반용,2018,4,59206760.84
서울특별시,용산구,산업용,2018,4,8450373.2
서울특별시,용산구,농사용,2018,4,518.87
서울특별시,성동구,일반용,2018,4,50573927.84
서울특별시,성동구,심 야,2018,4,375959.0
서울특별시,동대문구,주택용,2018,4,39272897.0
서울특별시,동대문구,농사용,2018,4,3926.35
서울특별시,동대문구,가로등,2018,4,849022.87
서울특별시,성북구,주택용,2018,4,47034425.01
서울특별시,성북구,심 야,2018,4,1707141.98
서울특별시,도봉구,일반용,2018,4,24655099.47
서울특별시,은평구,심 야,2018,4,874692.59
서울특별시,서대문구,농사용,2018,4,1202.08
서울특별시,마포구,주택용,2018,4,44345908.21
서울특별시,강서구,일반용,2018,4,99327191.97
서울특별시,구로구,농사용,2018,4,18110.82
서울특별시,영등포구,주택용,2018,4,45395039.65
서울특별시,영등포구,농사용,2018,4,4389.15
서울특별시,영등포구,심 야,2018,4,2096228.18
서울특별시,동작구,산업용,2018,4,4503879.24
서울특별시,관악구,주택용,2018,4,51475771.73
서울특별시,관악구,일반용,2018,4,56589759.31
서울특별시,관악구,산업용,2018,4,3400132.43
서울특별시,관악구,농사용,2018,4,10628.02
서울특별시,강남구,교육용,2018,4,3491982.07
서울특별시,강남구,농사용,2018,4,87310.32
서울특별시,강남구,심 야,2018,4,1942408.46
서울특별시,강동구,주택용,2018,4,43236858.14
서울특별시,강동구,교육용,2018,4,2317223.74
서울특별시,송파구,심 야,2018,4,1336515.37
서울특별시,중랑구,일반용,2018,4,33906065.35
서울특별시,중랑구,교육용,2018,4,2447932.29
서울특별시,중랑구,농사용,2018,4,24569.19
서울특별시,중랑구,심 야,2018,4,697995.96
서울특별시,노원구,교육용,2018,4,9499828.7
서울특별시,노원구,가로등,2018,4,1136221.46
서울특별시,노원구,심 야,2018,4,415505.3
서울특별시,서초구,주택용,2018,4,52510886.92
서울특별시,서초구,일반용,2018,4,149658199.97
서울특별시,서초구,심 야,2018,4,712947.89
서울특별시,양천구,농사용,2018,4,7376.2
서울특별시,양천구,심 야,2018,4,619632.31
서울특별시,광진구,주택용,2018,4,37029573.76
서울특별시,광진구,심 야,2018,4,661589.61
서울특별시,강북구,일반용,2018,4,30282489.92
서울특별시,강북구,산업용,2018,4,4388554.29
서울특별시,금천구,주택용,2018,4,24389645.85
서울특별시,금천구,일반용,2018,4,71567576.95
서울특별시,금천구,가로등,2018,4,721456.29
서울특별시,종로구,가로등,2018,5,715019.66
서울특별시,용산구,심 야,2018,5,1484501.08
서울특별시,성동구,산업용,2018,5,82160307.73
서울특별시,성동구,심 야,2018,5,691256.18
서울특별시,성북구,산업용,2018,5,8799282.57
서울특별시,성북구,가로등,2018,5,1045072.45
서울특별시,성북구,심 야,2018,5,1269013.3
서울특별시,도봉구,주택용,2018,5,33733241.51
서울특별시,도봉구,농사용,2018,5,22360.33
서울특별시,도봉구,가로등,2018,5,499037.26
서울특별시,은평구,일반용,2018,5,38597645.34
서울특별시,서대문구,일반용,2018,5,42670519.67
서울특별시,서대문구,산업용,2018,5,2756929.46
서울특별시,서대문구,농사용,2018,5,1104.91
서울특별시,마포구,일반용,2018,5,94514727.17
서울특별시,마포구,교육용,2018,5,4545707.26
서울특별시,마포구,심 야,2018,5,1326049.92
서울특별시,강서구,가로등,2018,5,1263470.51
서울특별시,구로구,교육용,2018,5,2155754.94
서울특별시,구로구,산업용,2018,5,29532862.59
서울특별시,구로구,농사용,2018,5,18937.08
서울특별시,영등포구,주택용,2018,5,45274981.74
서울특별시,영등포구,일반용,2018,5,127604362.39
서울특별시,영등포구,교육용,2018,5,1862422.88
서울특별시,영등포구,농사용,2018,5,3311.13
서울특별시,관악구,교육용,2018,5,14681836.74
서울특별시,관악구,산업용,2018,5,3435466.41
서울특별시,관악구,심 야,2018,5,698984.53
서울특별시,강남구,주택용,2018,5,69184004.21
서울특별시,강남구,산업용,2018,5,17912196.5
서울특별시,강동구,주택용,2018,5,43800435.85
서울특별시,강동구,심 야,2018,5,582161.16
서울특별시,송파구,산업용,2018,5,16766016.88
서울특별시,송파구,가로등,2018,5,1327439.32
서울특별시,중랑구,주택용,2018,5,40017194.91
서울특별시,중랑구,일반용,2018,5,33395501.76
서울특별시,중랑구,농사용,2018,5,27048.58
서울특별시,중랑구,가로등,2018,5,864441.31
서울특별시,노원구,교육용,2018,5,8003505.57
서울특별시,노원구,산업용,2018,5,5861201.06
서울특별시,서초구,일반용,2018,5,154296720.4
서울특별시,서초구,농사용,2018,5,261568.63
서울특별시,서초구,가로등,2018,5,1902682.19
서울특별시,양천구,주택용,2018,5,50355452.08
서울특별시,양천구,심 야,2018,5,1303838.69
서울특별시,광진구,주택용,2018,5,37732761.48
서울특별시,광진구,교육용,2018,5,5581469.73
서울특별시,광진구,가로등,2018,5,819481.13
서울특별시,강북구,교육용,2018,5,1666815.84
서울특별시,종로구,주택용,2018,6,22196122.05
서울특별시,종로구,교육용,2018,6,7931712.33
서울특별시,종로구,농사용,2018,6,2710.18
서울특별시,종로구,가로등,2018,6,701771.04
서울특별시,중구,주택용,2018,6,16160053.67
서울특별시,중구,일반용,2018,6,163519057.74
서울특별시,중구,산업용,2018,6,19012954.74
서울특별시,용산구,주택용,2018,6,33030098.32
서울특별시,용산구,일반용,2018,6,63300617.21
서울특별시,용산구,교육용,2018,6,4353577.54
서울특별시,용산구,농사용,2018,6,33.65
서울특별시,용산구,심 야,2018,6,1784641.72
서울특별시,동대문구,주택용,2018,6,38953041.51
서울특별시,동대문구,교육용,2018,6,6473108.16
서울특별시,동대문구,산업용,2018,6,13925221.88
서울특별시,성북구,산업용,2018,6,8838198.11
서울특별시,도봉구,교육용,2018,6,2261003.47
서울특별시,도봉구,농사용,2018,6,22791.51
서울특별시,은평구,교육용,2018,6,2655057.2
서울특별시,은평구,산업용,2018,6,14758676.84
서울특별시,은평구,심 야,2018,6,757224.23
서울특별시,마포구,일반용,2018,6,100618881.54
서울특별시,마포구,교육용,2018,6,4750316.98
서울특별시,마포구,농사용,2018,6,10826.89
서울특별시,마포구,심 야,2018,6,1533076.19
서울특별시,강서구,교육용,2018,6,2884891.47
서울특별시,구로구,일반용,2018,6,68697678.44
서울특별시,구로구,심 야,2018,6,2064561.28
서울특별시,영등포구,주택용,2018,6,46758327.81
서울특별시,영등포구,가로등,2018,6,1282845.75
서울특별시,관악구,주택용,2018,6,53497643.76
서울특별시,관악구,일반용,2018,6,62691525.7
서울특별시,강남구,일반용,2018,6,271695247.95
서울특별시,강남구,가로등,2018,6,1799483.68
서울특별시,강남구,심 야,2018,6,6544792.43
서울특별시,강동구,주택용,2018,6,44011469.25
서울특별시,강동구,일반용,2018,6,58088376.08
서울특별시,강동구,심 야,2018,6,636415.67
서울특별시,송파구,주택용,2018,6,73279957.72
서울특별시,송파구,교육용,2018,6,4203532.84
서울특별시,송파구,산업용,2018,6,16866072.21
서울특별시,송파구,심 야,2018,6,3685156.11
서울특별시,중랑구,일반용,2018,6,36945468.03
서울특별시,중랑구,교육용,2018,6,1895817.64
서울특별시,노원구,교육용,2018,6,8342010.34
서울특별시,노원구,심 야,2018,6,586628.96
서울특별시,서초구,주택용,2018,6,55547033.66
서울특별시,양천구,주택용,2018,6,53276749.01
서울특별시,양천구,농사용,2018,6,6612.17
서울특별시,양천구,가로등,2018,6,1024488.45
서울특별시,양천구,심 야,2018,6,1438384.47
서울특별시,광진구,주택용,2018,6,40006004.22
서울특별시,광진구,가로등,2018,6,747783.87
서울특별시,강북구,산업용,2018,6,4594087.55
서울특별시,강북구,가로등,2018,6,443907.69
서울특별시,금천구,주택용,2018,6,25790419.26
서울특별시,금천구,교육용,2018,6,1109302.5
서울특별시,금천구,산업용,2018,6,23803764.83
서울특별시,금천구,가로등,2018,6,668854.13
서울특별시,금천구,심 야,2018,6,1157774.85
서울특별시,종로구,농사용,2018,7,2497.65
서울특별시,종로구,심 야,2018,7,4796645.87
서울특별시,중구,주택용,2018,7,23264913.47
서울특별시,중구,심 야,2018,7,5417451.31
서울특별시,용산구,교육용,2018,7,4978365.95
서울특별시,성동구,심 야,2018,7,1468389.02
서울특별시,동대문구,주택용,2018,7,46674576.44
서울특별시,동대문구,가로등,2018,7,729747.21
서울특별시,성북구,주택용,2018,7,56646629.26
서울특별시,성북구,가로등,2018,7,1025951.96
서울특별시,성북구,심 야,2018,7,2034329.13
서울특별시,도봉구,일반용,2018,7,33683952.72
서울특별시,도봉구,교육용,2018,7,2202333.29
서울특별시,도봉구,산업용,2018,7,5540388.24
서울특별시,은평구,주택용,2018,7,62811199.7
서울특별시,은평구,일반용,2018,7,50708594.2
서울특별시,은평구,산업용,2018,7,21188863.54
서울특별시,서대문구,주택용,2018,7,49560387.3
서울특별시,서대문구,일반용,2018,7,52251200.3
서울특별시,서대문구,가로등,2018,7,620288.94
서울특별시,마포구,일반용,2018,7,121794551.02
서울특별시,마포구,가로등,2018,7,1024597.03
서울특별시,구로구,교육용,2018,7,2486365.38
서울특별시,구로구,산업용,2018,7,32701113.62
서울특별시,구로구,농사용,2018,7,19814.78
서울특별시,구로구,가로등,2018,7,830385.79
서울특별시,동작구,주택용,2018,7,49468201.16
서울특별시,동작구,산업용,2018,7,5222892.31
서울특별시,관악구,주택용,2018,7,60611630.16
서울특별시,관악구,산업용,2018,7,3499047.81
서울특별시,강남구,일반용,2018,7,335720203.83
서울특별시,강남구,농사용,2018,7,65049.78
서울특별시,강남구,심 야,2018,7,9642470.16
서울특별시,강동구,주택용,2018,7,55240987.48
서울특별시,강동구,산업용,2018,7,15552324.71
서울특별시,강동구,농사용,2018,7,107676.67
서울특별시,노원구,주택용,2018,7,52790680.48
서울특별시,노원구,산업용,2018,7,6692493.1
서울특별시,노원구,농사용,2018,7,26703.85
서울특별시,노원구,가로등,2018,7,1054015.84
서울특별시,노원구,심 야,2018,7,671367.15
서울특별시,양천구,주택용,2018,7,64156507.03
서울특별시,양천구,산업용,2018,7,11759581.11
서울특별시,양천구,농사용,2018,7,5770.34
서울특별시,광진구,주택용,2018,7,50225024.07
서울특별시,광진구,심 야,2018,7,2790341.51
서울특별시,강북구,산업용,2018,7,4801475.48
서울특별시,강북구,심 야,2018,7,597643.43
서울특별시,금천구,일반용,2018,7,95300610.55
서울특별시,금천구,교육용,2018,7,1210406.38
서울특별시,금천구,산업용,2018,7,25495321.91
서울특별시,금천구,가로등,2018,7,666275.48
서울특별시,종로구,일반용,2018,8,123854759.07
서울특별시,종로구,교육용,2018,8,9189799.2
서울특별시,종로구,산업용,2018,8,7865729.45
서울특별시,중구,교육용,2018,8,3902570.8
서울특별시,중구,심 야,2018,8,9741371.74
서울특별시,용산구,심 야,2018,8,2145566.44
서울특별시,성동구,농사용,2018,8,120.39
서울특별시,성동구,가로등,2018,8,865618.1
서울특별시,동대문구,산업용,2018,8,15840541.29
서울특별시,동대문구,심 야,2018,8,873047.09
서울특별시,성북구,교육용,2018,8,14758258.0
서울특별시,성북구,가로등,2018,8,1060913.28
서울특별시,도봉구,일반용,2018,8,36200873.4
서울특별시,도봉구,가로등,2018,8,477473.76
서울특별시,은평구,농사용,2018,8,10189.67
서울특별시,은평구,가로등,2018,8,658821.52
서울특별시,서대문구,일반용,2018,8,54359631.29
서울특별시,서대문구,교육용,2018,8,16967328.24
서울특별시,서대문구,산업용,2018,8,2951202.66
서울특별시,서대문구,심 야,2018,8,1664391.42
서울특별시,마포구,주택용,2018,8,67160807.58
서울특별시,마포구,심 야,2018,8,1837181.88
서울특별시,강서구,산업용,2018,8,23153966.77
서울특별시,구로구,교육용,2018,8,2492103.95
서울특별시,영등포구,농사용,2018,8,2995.41
서울특별시,동작구,교육용,2018,8,6904659.79
서울특별시,동작구,심 야,2018,8,1109927.02
서울특별시,관악구,주택용,2018,8,80372629.38
서울특별시,강남구,교육용,2018,8,3598560.5
서울특별시,송파구,일반용,2018,8,153195120.05
서울특별시,송파구,산업용,2018,8,17776309.6
서울특별시,중랑구,농사용,2018,8,26846.28
서울특별시,노원구,주택용,2018,8,63273001.81
서울특별시,노원구,교육용,2018,8,9204085.37
서울특별시,노원구,가로등,2018,8,1083821.7
서울특별시,서초구,일반용,2018,8,200743672.69
서울특별시,광진구,주택용,2018,8,65351124.01
서울특별시,광진구,교육용,2018,8,7557916.59
서울특별시,광진구,산업용,2018,8,39507608.25
